date;greenbox;breached_range_high;breached_range_low;closed_above_range_high;closed_below_range_low;range_confirmed;range_holds_close;range_holds_wick;breakout_time;breakout_window;upday;range_holds;close_outside_range;max_retracement_time;max_expansion_time;retrace_into_range;retracement_in_minutes;expansion_in_minutes;expansion_window;retracement_window;took_out_day_open;took_out_ny_true_open;expansion_level;expansion_level_body;retracement_level;retracement_level_body;after_conf_max_level;after_conf_min_level;opening_level;closing_level;session_close_level;session_low_level;session_high_level;model;model_prev;upday_prev;range_holds_prev;range_multiplier
2024-10-21;true;false;true;false;true;true;true;true;1729496700000000;03:45 - 04:00;false;true;true;1729497900000000;1729503000000000;true;20.0;105.0;05:30 - 05:45;04:00 - 04:15;false;;-2.0;-3.1;0.3;0.0;-2.1;0.3;0.2;0.5;-1.6;-2.1;0.5;Strong Downtrend;Strong Uptrend;true;false;1.1
2024-10-22;true;false;true;false;true;true;true;true;1729582500000000;03:30 - 03:45;false;true;true;1729582800000000;1729590000000000;true;5.0;125.0;05:30 - 05:45;03:30 - 03:45;false;false;-5.0;-5.0;0.0;0.0;-5.0;0.0;0.0;0.3;-2.5;-5.0;0.0;Strong Uptrend;Contraction;false;false;0.8
2024-10-23;true;false;true;false;true;true;true;true;1729669200000000;03:30 - 03:45;false;true;true;1729671000000000;1729674900000000;true;30.0;95.0;05:15 - 05:30;04:00 - 04:15;false;false;-4.4;-8.5;0.8;1.1;-4.5;0.8;0.2;0.5;-4.1;-4.5;0.8;Strong Downtrend;Strong Uptrend;false;true;0.6
2024-10-24;true;true;true;true;true;true;false;false;1729759500000000;04:45 - 05:00;false;false;false;1729760100000000;1729760700000000;false;10.0;20.0;05:00 - 05:15;04:45 - 05:00;false;false;-1.5;-1.5;-0.7;-0.7;-1.5;1.5;0.0;0.8;0.9;-1.5;1.5;Strong Uptrend;Strong Uptrend;false;false;1.5
2024-10-25;false;true;true;true;true;true;false;false;1729845600000000;04:30 - 04:45;true;true;true;1729848900000000;1729857900000000;true;55.0;205.0;08:00 - 08:15;05:30 - 05:45;false;false;2.4;2.4;0.6;0.6;2.5;0.6;0.9;0.0;1.9;-0.1;2.5;Strong Downtrend;Strong Uptrend;true;false;2.6
2024-10-28;true;true;false;true;false;true;true;true;1730111100000000;06:15 - 06:30;true;true;true;1730113200000000;1730118300000000;true;35.0;120.0;08:15 - 08:30;07:00 - 07:15;false;false;1.3;1.3;0.8;0.8;1.4;0.8;0.0;1.0;1.3;0.5;1.4;Expansion;Contraction;false;true;5.1
2024-10-29;false;true;true;true;true;true;false;false;1730187600000000;03:30 - 03:45;false;false;false;1730187900000000;1730187900000000;false;5.0;5.0;03:45 - 04:00;03:45 - 04:00;false;false;-0.3;-0.4;-0.2;-0.2;-0.4;1.8;0.9;0.4;0.7;-0.4;1.8;Strong Uptrend;Strong Uptrend;false;false;2.3
2024-10-30;false;true;true;true;true;true;false;false;1730273400000000;03:30 - 03:45;false;false;true;1730282400000000;1730289900000000;true;150.0;275.0;08:00 - 08:15;06:00 - 06:15;true;false;-2.8;-3.0;2.7;2.8;-2.9;2.7;0.1;0.0;-1.6;-2.9;2.7;Strong Downtrend;Strong Uptrend;false;true;0.7
2024-10-31;true;true;true;true;true;true;false;false;1730359800000000;03:30 - 03:45;true;false;false;1730363400000000;1730372100000000;true;60.0;205.0;06:45 - 07:00;04:30 - 04:45;false;false;2.7;2.8;0.1;0.1;2.8;-0.5;0.2;1.0;0.1;-0.5;2.8;Strong Downtrend;Strong Uptrend;false;false;1.0
2024-11-01;true;true;false;true;false;true;true;true;1730446500000000;03:30 - 03:45;true;true;true;1730447100000000;1730463600000000;true;10.0;285.0;08:15 - 08:30;03:45 - 04:00;false;false;5.0;5.4;0.7;0.8;5.0;0.7;0.5;0.8;4.6;0.7;5.0;Strong Downtrend;Strong Downtrend;false;true;0.6
2024-11-04;false;true;true;true;true;true;false;false;1730709900000000;03:45 - 04:00;false;false;false;1730710200000000;1730710200000000;true;5.0;5.0;03:45 - 04:00;03:45 - 04:00;false;false;-0.1;-0.5;0.2;0.0;-0.2;5.4;0.2;0.2;4.2;-0.5;5.4;Strong Downtrend;Strong Downtrend;false;false;0.6
2024-11-05;false;true;true;true;true;true;false;false;1730796000000000;03:30 - 03:45;false;false;true;1730797200000000;1730801700000000;true;20.0;95.0;05:15 - 05:30;04:00 - 04:15;false;false;-0.9;-0.9;1.4;1.5;-1.0;1.4;0.4;0.0;-0.2;-1.0;1.4;Strong Uptrend;Strong Downtrend;true;false;0.7
2024-11-06;false;true;true;true;false;true;true;false;1730883600000000;04:00 - 04:15;true;true;true;1730889000000000;1730894700000000;true;90.0;185.0;07:00 - 07:15;05:30 - 05:45;false;false;2.3;3.6;0.7;0.8;2.4;0.7;0.9;0.4;1.3;-0.0;2.4;Strong Uptrend;Weak Downtrend;true;true;1.3
2024-11-07;true;true;false;true;false;true;true;true;1730969700000000;03:45 - 04:00;true;true;false;;;false;;;;;false;false;;;;;1.2;0.0;0.3;1.0;0.3;0.0;1.2;Strong Downtrend;Strong Uptrend;false;false;1.8
2024-11-08;false;true;true;true;true;true;false;false;1731055800000000;03:45 - 04:00;false;false;false;1731056100000000;1731056100000000;true;5.0;5.0;03:45 - 04:00;03:45 - 04:00;true;true;-0.0;-0.2;0.1;-0.1;-0.1;1.3;0.9;0.2;0.1;-0.1;1.3;Expansion;Strong Uptrend;true;false;1.7
