date;greenbox;breached_range_high;breached_range_low;closed_above_range_high;closed_below_range_low;range_confirmed;range_holds_close;range_holds_wick;breakout_time;breakout_window;upday;range_holds;close_outside_range;max_retracement_time;max_expansion_time;retrace_into_range;retracement_in_minutes;expansion_in_minutes;expansion_window;retracement_window;took_out_day_open;took_out_ny_true_open;expansion_level;expansion_level_body;retracement_level;retracement_level_body;after_conf_max_level;after_conf_min_level;opening_level;closing_level;session_close_level;session_low_level;session_high_level;model;model_prev;upday_prev;range_holds_prev;range_multiplier
2024-10-09;true;true;true;true;true;true;false;false;1728486600000000;11:00 - 11:15;true;false;false;1728486900000000;1728489300000000;false;5.0;45.0;11:45 - 12:00;11:15 - 11:30;false;false;2.0;2.8;1.1;1.4;2.1;-2.1;0.8;1.0;-1.6;-2.1;2.1;Strong Downtrend;Medium Uptrend;false;true;1.8
2024-10-10;false;false;true;false;true;true;true;true;1728571200000000;10:30 - 10:45;false;true;true;1728576000000000;1728584700000000;true;80.0;225.0;14:15 - 14:30;12:00 - 12:15;false;false;-2.9;-3.1;0.8;0.8;-3.0;0.8;0.9;0.2;-1.5;-3.0;0.8;Expansion;Strong Uptrend;false;false;2.1
2024-10-11;true;true;false;true;false;true;true;true;1728659100000000;11:00 - 11:15;true;true;true;1728660600000000;1728673800000000;false;25.0;245.0;15:00 - 15:15;11:30 - 11:45;false;false;3.5;3.7;1.1;1.2;3.6;1.1;0.1;0.7;3.1;0.5;3.6;Strong Uptrend;Strong Uptrend;true;true;2.2
2024-10-14;true;true;false;true;false;true;true;true;1728916800000000;10:30 - 10:45;true;true;false;1728917100000000;1728917100000000;false;5.0;5.0;10:45 - 11:00;10:45 - 11:00;false;false;1.1;1.1;1.1;1.1;1.2;0.7;0.1;1.0;0.9;0.7;1.2;Medium Uptrend;Strong Uptrend;true;true;2.3
2024-10-15;true;false;true;false;true;true;true;true;1729003200000000;10:30 - 10:45;false;true;false;1729003500000000;1729004700000000;true;5.0;25.0;11:00 - 11:15;10:45 - 11:00;false;false;-0.4;-0.5;0.0;0.0;-0.5;0.7;0.0;0.4;0.5;-0.5;0.7;Medium Uptrend;Strong Downtrend;false;true;8.8
2024-10-16;false;false;false;false;false;false;false;false;;;false;true;false;;;false;;;;;false;false;;;;;;;0.6;0.5;0.4;0.1;0.7;Strong Uptrend;Contraction;true;true;5.1
2024-10-17;false;true;false;true;false;true;true;true;1729179000000000;11:30 - 11:45;true;true;false;1729179300000000;1729179300000000;false;5.0;5.0;11:30 - 11:45;11:30 - 11:45;false;;1.4;1.8;1.1;1.3;1.5;0.1;0.5;0.5;0.3;0.1;1.5;Expansion;Strong Downtrend;true;false;3.9
2024-10-18;true;true;false;true;false;true;true;true;1729265100000000;11:15 - 11:30;true;true;true;1729267800000000;1729277100000000;true;45.0;200.0;14:45 - 15:00;12:00 - 12:15;false;false;1.6;1.7;0.9;0.9;1.7;0.9;0.2;0.7;1.1;0.7;1.7;Expansion;Strong Uptrend;false;true;2.9
2024-10-21;false;false;true;false;true;true;true;true;1729521300000000;10:30 - 10:45;false;true;false;1729521600000000;1729523100000000;true;5.0;30.0;11:00 - 11:15;10:30 - 10:45;false;;-0.3;-0.5;0.2;0.2;-0.4;1.0;0.9;0.3;0.8;-0.4;1.0;Strong Downtrend;Strong Downtrend;false;true;2.5
2024-10-22;false;true;false;true;false;true;true;true;1729608600000000;10:45 - 11:00;true;true;false;1729609200000000;1729609200000000;true;10.0;10.0;11:00 - 11:15;11:00 - 11:15;false;true;1.1;1.3;1.0;1.2;1.2;0.3;0.6;0.6;0.9;0.3;1.2;Weak Downtrend;Medium Uptrend;false;true;2.7
2024-10-23;true;false;true;false;true;true;true;true;1729695600000000;11:00 - 11:15;false;true;false;1729695900000000;1729707300000000;false;5.0;195.0;14:15 - 14:30;11:00 - 11:15;false;false;-2.3;-2.9;-0.1;-0.2;-2.4;0.2;0.2;0.7;0.1;-2.4;0.9;Medium Downtrend;Strong Downtrend;false;true;2.2
2024-10-24;false;true;true;true;true;true;false;false;1729786200000000;12:00 - 12:15;false;false;false;;;false;;;;;false;false;;;;;-0.4;1.7;0.2;0.1;1.7;-0.4;1.7;Strong Uptrend;Strong Uptrend;false;false;2.0
